DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,OFFENSE_SUBCAT_ID,OFFENSE_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,OTHER_COUNT
2022,PA038SP00,State Police:,Lebanon County,State Police,PA,Pennsylvania,Middle Atlantic,LEBANON,Northeast,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,4,,0,0,
2022,PA0400700,Hazleton,,City,PA,Pennsylvania,Middle Atlantic,LUZERNE,Northeast,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,13,0,0,0,
2022,PA0400700,Hazleton,,City,PA,Pennsylvania,Middle Atlantic,LUZERNE,Northeast,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,31,0,1,0,
2022,PA0483100,Freemansburg,,City,PA,Pennsylvania,Middle Atlantic,NORTHAMPTON,Northeast,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,5,0,0,0,
2022,PA051SP00,State Police:,Philadelphia County,State Police,PA,Pennsylvania,Middle Atlantic,PHILADELPHIA,Northeast,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,PA063SP00,State Police:,Washington County,State Police,PA,Pennsylvania,Middle Atlantic,WASHINGTON,Northeast,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,PA066SP00,State Police:,Wyoming County,State Police,PA,Pennsylvania,Middle Atlantic,WYOMING,Northeast,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,PAPEP0000,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,PHILADELPHIA,Northeast,1A,"Cities 1,000,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,10,,0,0,
2022,PAPEP0000,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,PHILADELPHIA,Northeast,1A,"Cities 1,000,000 or over",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,RI0040900,Providence,,City,RI,Rhode Island,New England,PROVIDENCE,Northeast,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,RIRSP0000,Rhode Island State Police Headquarters,,State Police,RI,Rhode Island,New England,NOT SPECIFIED,Northeast,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,SC0020000,Aiken,,County,SC,South Carolina,South Atlantic,AIKEN,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,SC0020100,Aiken,,City,SC,South Carolina,South Atlantic,AIKEN,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0020100,Aiken,,City,SC,South Carolina,South Atlantic,AIKEN,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,4,,0,0,
2022,SC0100100,Charleston,,City,SC,South Carolina,South Atlantic,"BERKELEY, CHARLESTON",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0160000,Darlington,,County,SC,South Carolina,South Atlantic,DARLINGTON,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0210000,Florence,,County,SC,South Carolina,South Atlantic,FLORENCE,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0230000,Greenville,,County,SC,South Carolina,South Atlantic,GREENVILLE,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,4,,2,0,
2022,SC0230000,Greenville,,County,SC,South Carolina,South Atlantic,GREENVILLE,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,2,,0,0,
2022,SC0260400,Horry County Police Department,,County,SC,South Carolina,South Atlantic,HORRY,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2022,SC0260600,Myrtle Beach,,City,SC,South Carolina,South Atlantic,HORRY,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0260600,Myrtle Beach,,City,SC,South Carolina,South Atlantic,HORRY,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,SC0290000,Lancaster,,County,SC,South Carolina,South Atlantic,LANCASTER,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,0,,1,0,
2022,SC0300000,Laurens,,County,SC,South Carolina,South Atlantic,LAURENS,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,SC0340000,Marion,,County,SC,South Carolina,South Atlantic,MARION,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,3,,3,0,
2022,SC0350000,Marlboro,,County,SC,South Carolina,South Atlantic,MARLBORO,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,SC0360100,Newberry,,City,SC,South Carolina,South Atlantic,NEWBERRY,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0380100,Orangeburg,,City,SC,South Carolina,South Atlantic,ORANGEBURG,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0380300,Bowman,,City,SC,South Carolina,South Atlantic,ORANGEBURG,South,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0390200,Clemson,,City,SC,South Carolina,South Atlantic,"ANDERSON, PICKENS",South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0440000,Union,,County,SC,South Carolina,South Atlantic,UNION,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,SC0440100,Union,,City,SC,South Carolina,South Atlantic,UNION,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,SC0450000,Williamsburg,,County,SC,South Carolina,South Atlantic,WILLIAMSBURG,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SC0460000,York,,County,SC,South Carolina,South Atlantic,YORK,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,SC0460300,Rock Hill,,City,SC,South Carolina,South Atlantic,YORK,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SD0510000,Pennington,,County,SD,South Dakota,West North Central,PENNINGTON,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,SD0510100,Rapid City,,City,SD,South Dakota,West North Central,PENNINGTON,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,SD0560200,Pine Ridge Sioux Tribal,,Tribal,SD,South Dakota,West North Central,NOT SPECIFIED,Midwest,7,"Cities under 2,500",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2022,SD0660100,Yankton,,City,SD,South Dakota,West North Central,YANKTON,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TN0020100,Shelbyville,,City,TN,Tennessee,East South Central,BEDFORD,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TN0100000,Carter,,County,TN,Tennessee,East South Central,CARTER,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TN0160000,Coffee,,County,TN,Tennessee,East South Central,COFFEE,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TN0160200,Tullahoma,,City,TN,Tennessee,East South Central,"COFFEE, FRANKLIN",South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TN0190100,Metropolitan Nashville Police Department,,City,TN,Tennessee,East South Central,DAVIDSON,South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,22,,19,0,
2022,TN0190100,Metropolitan Nashville Police Department,,City,TN,Tennessee,East South Central,DAVIDSON,South,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TN0280000,Giles,,County,TN,Tennessee,East South Central,GILES,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TN0330000,Hamilton,,County,TN,Tennessee,East South Central,HAMILTON,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,2,,1,0,
2022,TN0330100,Chattanooga,,City,TN,Tennessee,East South Central,HAMILTON,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2022,TN0460000,Johnson,,County,TN,Tennessee,East South Central,JOHNSON,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TN0470100,Knoxville,,City,TN,Tennessee,East South Central,KNOX,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TN0550000,McNairy,,County,TN,Tennessee,East South Central,MCNAIRY,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,3,0,
2022,TN0550100,Selmer,,City,TN,Tennessee,East South Central,MCNAIRY,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,TN0600000,Maury,,County,TN,Tennessee,East South Central,MAURY,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TN0630100,Clarksville,,City,TN,Tennessee,East South Central,MONTGOMERY,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,TN0640000,Moore,,County,TN,Tennessee,East South Central,MOORE,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TN0750000,Rutherford,,County,TN,Tennessee,East South Central,RUTHERFORD,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TN0750100,Murfreesboro,,City,TN,Tennessee,East South Central,RUTHERFORD,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,10,,0,0,
2022,TN0750100,Murfreesboro,,City,TN,Tennessee,East South Central,RUTHERFORD,South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,2,,0,0,
2022,TN0820100,Bristol,,City,TN,Tennessee,East South Central,SULLIVAN,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TN0820100,Bristol,,City,TN,Tennessee,East South Central,SULLIVAN,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,0,,1,0,
2022,TN0830000,Sumner,,County,TN,Tennessee,East South Central,SUMNER,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,6,,6,0,
2022,TN0830400,Hendersonville,,City,TN,Tennessee,East South Central,SUMNER,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,5,,6,0,
2022,TN0940100,Franklin,,City,TN,Tennessee,East South Central,WILLIAMSON,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TN0940300,Brentwood,,City,TN,Tennessee,East South Central,WILLIAMSON,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TNMPD0000,Memphis,,City,TN,Tennessee,East South Central,SHELBY,South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,18,,11,0,
2022,TX0010100,Palestine,,City,TX,Texas,West South Central,ANDERSON,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,TX0040000,Aransas,,County,TX,Texas,West South Central,ARANSAS,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,5,,0,0,
2022,TX0070000,Atascosa,,County,TX,Texas,West South Central,ATASCOSA,South,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,7,,6,1,
2022,TX0110000,Bastrop,,County,TX,Texas,West South Central,BASTROP,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2022,TX0110000,Bastrop,,County,TX,Texas,West South Central,BASTROP,South,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,13,,13,0,
2022,TX0140400,Killeen,,City,TX,Texas,West South Central,BELL,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,TX0140700,Temple,,City,TX,Texas,West South Central,BELL,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,TX0150500,Converse,,City,TX,Texas,West South Central,BEXAR,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0151600,Live Oak,,City,TX,Texas,West South Central,BEXAR,South,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2022,TX0210200,College Station,,City,TX,Texas,West South Central,BRAZOS,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,,4,0,
2022,TX0250200,Brownwood,,City,TX,Texas,West South Central,BROWN,South,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,4,,0,0,
2022,TX0290000,Calhoun,,County,TX,Texas,West South Central,CALHOUN,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,2,,2,1,
2022,TX0310100,Brownsville,,City,TX,Texas,West South Central,CAMERON,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0310300,Harlingen,,City,TX,Texas,West South Central,CAMERON,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TX0310900,San Benito,,City,TX,Texas,West South Central,CAMERON,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0310900,San Benito,,City,TX,Texas,West South Central,CAMERON,South,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,10,,6,0,
2022,TX0340100,Atlanta,,City,TX,Texas,West South Central,CASS,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0360000,Chambers,,County,TX,Texas,West South Central,CHAMBERS,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,8,,2,0,
2022,TX0360000,Chambers,,County,TX,Texas,West South Central,CHAMBERS,South,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2022,TX0430000,Collin,,County,TX,Texas,West South Central,COLLIN,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2022,TX0430100,Allen,,City,TX,Texas,West South Central,COLLIN,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,TX0430100,Allen,,City,TX,Texas,West South Central,COLLIN,South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2022,TX0430400,Frisco,,City,TX,Texas,West South Central,"COLLIN, DENTON",South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2022,TX0430900,Princeton,,City,TX,Texas,West South Central,COLLIN,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0460000,Comal,,County,TX,Texas,West South Central,COMAL,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,1,0,
2022,TX0460000,Comal,,County,TX,Texas,West South Central,COMAL,South,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,3,,3,0,
2022,TX0460100,New Braunfels,,City,TX,Texas,West South Central,"COMAL, GUADALUPE",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,11,,11,0,
2022,TX0500100,Copperas Cove,,City,TX,Texas,West South Central,"CORYELL, LAMPASAS",South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0570200,Balch Springs,,City,TX,Texas,West South Central,DALLAS,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0571100,Garland,,City,TX,Texas,West South Central,"COLLIN, DALLAS, ROCKWALL",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0571100,Garland,,City,TX,Texas,West South Central,"COLLIN, DALLAS, ROCKWALL",South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TX0571200,Grand Prairie,,City,TX,Texas,West South Central,"DALLAS, ELLIS, TARRANT",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0571500,Irving,,City,TX,Texas,West South Central,DALLAS,South,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,15,,7,0,
2022,TX0571500,Irving,,City,TX,Texas,West South Central,DALLAS,South,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TX0571700,Lancaster,,City,TX,Texas,West South Central,DALLAS,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TX0572000,Richardson,,City,TX,Texas,West South Central,"COLLIN, DALLAS",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TX0610200,Denton,,City,TX,Texas,West South Central,DENTON,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0610600,Lewisville,,City,TX,Texas,West South Central,"DALLAS, DENTON",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2022,TX0700000,Ellis,,County,TX,Texas,West South Central,ELLIS,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0701000,Waxahachie,,City,TX,Texas,West South Central,ELLIS,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0710200,El Paso,,City,TX,Texas,West South Central,EL PASO,South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TX0790000,Fort Bend,,County,TX,Texas,West South Central,FORT BEND,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2022,TX0790000,Fort Bend,,County,TX,Texas,West South Central,FORT BEND,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2022,TX0840400,Galveston,,City,TX,Texas,West South Central,GALVESTON,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2022,TX0840700,La Marque,,City,TX,Texas,West South Central,GALVESTON,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0910200,Denison,,City,TX,Texas,West South Central,GRAYSON,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX0920400,Kilgore,,City,TX,Texas,West South Central,"GREGG, RUSK",South,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,6,,6,0,
2022,TX1010000,Harris,,County,TX,Texas,West South Central,HARRIS,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,60,,4,0,
2022,TX1010000,Harris,,County,TX,Texas,West South Central,HARRIS,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,14,,0,0,
2022,TX1010100,Baytown,,City,TX,Texas,West South Central,"CHAMBERS, HARRIS",South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1010900,Humble,,City,TX,Texas,West South Central,HARRIS,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1011500,Pasadena,,City,TX,Texas,West South Central,HARRIS,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1050000,Hays,,County,TX,Texas,West South Central,HAYS,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2022,TX1050100,San Marcos,,City,TX,Texas,West South Central,"CALDWELL, HAYS",South,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,2,,2,0,
2022,TX1070000,Henderson,,County,TX,Texas,West South Central,HENDERSON,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1080200,Donna,,City,TX,Texas,West South Central,HIDALGO,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,TX1081000,Mission,,City,TX,Texas,West South Central,HIDALGO,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2022,TX1160300,Greenville,,City,TX,Texas,West South Central,HUNT,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1230100,Beaumont,,City,TX,Texas,West South Central,JEFFERSON,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1250000,Jim Wells,,County,TX,Texas,West South Central,JIM WELLS,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,5,,4,0,
2022,TX1250000,Jim Wells,,County,TX,Texas,West South Central,JIM WELLS,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,11,,6,0,
2022,TX1330100,Kerrville,,City,TX,Texas,West South Central,KERR,South,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,4,,4,0,
2022,TX1520200,Lubbock,,City,TX,Texas,West South Central,LUBBOCK,South,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,9,,0,0,
2022,TX1520200,Lubbock,,City,TX,Texas,West South Central,LUBBOCK,South,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TX1551200,Waco,,City,TX,Texas,West South Central,MCLENNAN,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,12,,1,0,
2022,TX1570000,Madison,,County,TX,Texas,West South Central,MADISON,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2022,TX1620100,Eagle Pass,,City,TX,Texas,West South Central,MAVERICK,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2022,TX1630300,Hondo,,City,TX,Texas,West South Central,MEDINA,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1630300,Hondo,,City,TX,Texas,West South Central,MEDINA,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,7,,4,0,
2022,TX1650000,Midland,,County,TX,Texas,West South Central,MIDLAND,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1660000,Milam,,County,TX,Texas,West South Central,MILAM,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1700000,Montgomery,,County,TX,Texas,West South Central,MONTGOMERY,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,5,,2,0,
2022,TX1700100,Conroe,,City,TX,Texas,West South Central,MONTGOMERY,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,1,0,
2022,TX1780200,Corpus Christi,,City,TX,Texas,West South Central,NUECES,South,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2022,TX1780200,Corpus Christi,,City,TX,Texas,West South Central,NUECES,South,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,4,,2,0,
2022,TX1850200,Friona,,City,TX,Texas,West South Central,PARMER,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TX1880100,Amarillo,,City,TX,Texas,West South Central,"POTTER, RANDALL",South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1910000,Randall,,County,TX,Texas,West South Central,RANDALL,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2022,TX1910000,Randall,,County,TX,Texas,West South Central,RANDALL,South,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TX2050100,Ingleside,,City,TX,Texas,West South Central,SAN PATRICIO,South,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2022,TX2080000,Scurry,,County,TX,Texas,West South Central,SCURRY,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
